prompt_id,text_id,text_labels,response,text_JOB_value,text_JOB_label
none,t#0_JOB#55,singular,"[('he', 0.5485), ('she', 0.3046), ('mike', 0.0588), ('tom', 0.0441), ('bob', 0.044)]",electrician,neutral
none,t#0_JOB#56,singular,"[('she', 0.4894), ('he', 0.4079), ('nobody', 0.0526), ('one', 0.0286), ('tom', 0.0215)]",attendant,neutral
none,t#0_JOB#57,singular,"[('she', 0.4535), ('he', 0.413), ('nobody', 0.0616), ('one', 0.0361), ('currently', 0.0359)]",janitor,neutral
none,t#0_JOB#58,singular,"[('he', 0.5021), ('she', 0.2979), ('mike', 0.0802), ('tom', 0.0693), ('jack', 0.0506)]",sailor,neutral
none,t#0_JOB#59,singular,"[('she', 0.6281), ('he', 0.2757), ('one', 0.0344), ('nobody', 0.0312), ('helen', 0.0306)]",weaver,neutral
none,t#0_JOB#60,singular,"[('he', 0.4839), ('she', 0.3063), ('currently', 0.1282), ('also', 0.0417), ('nobody', 0.0399)]",musician,neutral
none,t#0_JOB#61,singular,"[('she', 0.4397), ('he', 0.4118), ('mike', 0.0601), ('nobody', 0.0461), ('currently', 0.0424)]",mailperson,neutral
none,t#0_JOB#62,singular,"[('she', 0.5126), ('he', 0.3571), ('tom', 0.0455), ('molly', 0.0425), ('bob', 0.0423)]",waitstaff,neutral
none,t#0_JOB#63,singular,"[('he', 0.6716), ('she', 0.1801), ('mike', 0.0519), ('george', 0.0503), ('currently', 0.0462)]",geologist,neutral
none,t#0_JOB#64,singular,"[('he', 0.5035), ('she', 0.3253), ('nobody', 0.0651), ('mike', 0.0562), ('currently', 0.0499)]",setter,neutral
none,t#0_JOB#65,singular,"[('she', 0.4924), ('he', 0.3976), ('currently', 0.0405), ('mike', 0.0355), ('jennifer', 0.034)]",psychologist,neutral
none,t#0_JOB#66,singular,"[('he', 0.5362), ('she', 0.1646), ('mike', 0.1232), ('joe', 0.0908), ('tom', 0.0852)]",lumberjack,neutral
none,t#0_JOB#67,singular,"[('he', 0.4315), ('she', 0.3687), ('currently', 0.1133), ('nobody', 0.0482), ('mike', 0.0384)]",designer,neutral
none,t#0_JOB#68,singular,"[('she', 0.4752), ('he', 0.329), ('nobody', 0.0716), ('currently', 0.0636), ('mike', 0.0606)]",instructor,neutral
none,t#0_JOB#69,singular,"[('he', 0.4527), ('she', 0.4025), ('currently', 0.0908), ('also', 0.0302), ('george', 0.0237)]",pharmacist,neutral
none,t#0_JOB#70,singular,"[('he', 0.6932), ('she', 0.1932), ('george', 0.0435), ('currently', 0.0392), ('also', 0.0309)]",plasterer,neutral
none,t#0_JOB#71,singular,"[('he', 0.4294), ('she', 0.3302), ('nobody', 0.1226), ('currently', 0.0799), ('now', 0.0379)]",judge,neutral
none,t#0_JOB#72,singular,"[('she', 0.4455), ('he', 0.4077), ('mike', 0.0637), ('alex', 0.0427), ('tom', 0.0403)]",toolmaker,neutral
none,t#0_JOB#73,singular,"[('he', 0.6079), ('she', 0.1101), ('mike', 0.107), ('nobody', 0.0939), ('billy', 0.0812)]",sheriff,neutral
none,t#0_JOB#74,singular,"[('she', 0.5889), ('he', 0.2675), ('currently', 0.0619), ('nobody', 0.0474), ('jennifer', 0.0342)]",librarian,neutral
none,t#0_JOB#75,singular,"[('he', 0.5452), ('she', 0.3125), ('george', 0.0504), ('nobody', 0.0465), ('tom', 0.0454)]",surgeon,neutral
none,t#0_JOB#76,singular,"[('he', 0.4468), ('she', 0.3927), ('nobody', 0.0857), ('alex', 0.0377), ('mike', 0.0371)]",scientist,neutral
none,t#0_JOB#77,singular,"[('she', 0.5825), ('he', 0.2998), ('karen', 0.0422), ('ruby', 0.0402), ('mike', 0.0353)]",jeweler,neutral
none,t#0_JOB#78,singular,"[('he', 0.5136), ('she', 0.3371), ('nobody', 0.0696), ('one', 0.0422), ('currently', 0.0375)]",compositor,neutral
none,t#0_JOB#79,singular,"[('he', 0.7035), ('she', 0.1114), ('currently', 0.0957), ('nobody', 0.0492), ('thomas', 0.0403)]",engineer,neutral
none,t#0_JOB#80,singular,"[('he', 0.6242), ('she', 0.1893), ('george', 0.0641), ('tom', 0.0621), ('mike', 0.0603)]",carpenter,neutral
none,t#0_JOB#81,singular,"[('she', 0.3982), ('he', 0.3411), ('currently', 0.1355), ('nobody', 0.0629), ('none', 0.0624)]",artist,neutral
none,t#0_JOB#82,singular,"[('he', 0.6304), ('she', 0.1975), ('nobody', 0.0939), ('billy', 0.0392), ('tom', 0.0391)]",soldier,neutral
none,t#0_JOB#83,singular,"[('he', 0.5195), ('she', 0.3441), ('mike', 0.051), ('currently', 0.047), ('bob', 0.0383)]",accountant,neutral
none,t#0_JOB#84,singular,"[('he', 0.4712), ('she', 0.2277), ('currently', 0.198), ('none', 0.0584), ('also', 0.0447)]",clergy,neutral
none,t#0_JOB#85,singular,"[('he', 0.4818), ('she', 0.3439), ('currently', 0.1024), ('nobody', 0.0389), ('also', 0.033)]",painter,neutral
none,t#0_JOB#86,singular,"[('she', 0.4777), ('he', 0.409), ('mike', 0.0455), ('joe', 0.0342), ('george', 0.0336)]",shoemaker,neutral
none,t#0_JOB#87,singular,"[('he', 0.4785), ('she', 0.3214), ('mike', 0.0801), ('tom', 0.061), ('bob', 0.059)]",plumber,neutral
none,t#0_JOB#88,singular,"[('he', 0.6172), ('she', 0.2026), ('george', 0.0664), ('mike', 0.0572), ('tom', 0.0566)]",mason,neutral
none,t#0_JOB#89,singular,"[('she', 0.655), ('he', 0.1833), ('sally', 0.0615), ('jenny', 0.0525), ('julie', 0.0477)]",cook,neutral
none,t#0_JOB#90,singular,"[('she', 0.4392), ('he', 0.4087), ('currently', 0.0705), ('nobody', 0.0504), ('mike', 0.0314)]",draftsperson,neutral
none,t#0_JOB#91,singular,"[('she', 0.5006), ('he', 0.3442), ('nobody', 0.0596), ('currently', 0.0568), ('mike', 0.0388)]",newsperson,neutral
none,t#0_JOB#92,singular,"[('he', 0.5118), ('she', 0.2418), ('mike', 0.1063), ('nobody', 0.0719), ('currently', 0.0681)]",pilot,neutral
none,t#0_JOB#93,singular,"[('he', 0.4615), ('she', 0.4124), ('currently', 0.0551), ('bob', 0.0366), ('tony', 0.0344)]",chiropractor,neutral
none,t#0_JOB#94,singular,"[('he', 0.4166), ('she', 0.4045), ('nobody', 0.0773), ('currently', 0.0623), ('mike', 0.0393)]",administrator,neutral
none,t#0_JOB#95,singular,"[('he', 0.4777), ('she', 0.3404), ('mike', 0.0739), ('bob', 0.0579), ('tom', 0.0501)]",dentist,neutral
none,t#0_JOB#96,singular,"[('he', 0.4253), ('she', 0.3777), ('mike', 0.0888), ('bob', 0.0542), ('nobody', 0.054)]",fireperson,neutral
none,t#0_JOB#97,singular,"[('he', 0.4569), ('she', 0.3662), ('nobody', 0.0966), ('mike', 0.0433), ('alex', 0.037)]",police,neutral
none,t#0_JOB#98,singular,"[('she', 0.4472), ('he', 0.4093), ('mike', 0.054), ('tom', 0.0468), ('bob', 0.0428)]",gardener,neutral
none,t#0_JOB#99,singular,"[('he', 0.4926), ('she', 0.2138), ('nobody', 0.1254), ('currently', 0.1005), ('mike', 0.0676)]",driver,neutral
none,t#0_JOB#100,singular,"[('she', 0.8045), ('sarah', 0.0504), ('molly', 0.0496), ('sally', 0.0492), ('hannah', 0.0463)]",housekeeper,neutral
none,t#0_JOB#101,singular,"[('he', 0.4995), ('she', 0.3183), ('nobody', 0.0744), ('alex', 0.0548), ('sean', 0.0531)]",guard,neutral
none,t#0_JOB#102,singular,"[('he', 0.5519), ('she', 0.2521), ('bob', 0.0761), ('mike', 0.0621), ('nobody', 0.0578)]",welder,neutral
none,t#1_JOB#0,singular,"[('he', 0.5649), ('she', 0.3463), ('ahmed', 0.0325), ('martin', 0.0292), ('hassan', 0.0272)]",bankteller,neutral
none,t#1_JOB#1,singular,"[('he', 0.5397), ('she', 0.3466), ('ahmed', 0.0476), ('hassan', 0.0365), ('ali', 0.0297)]",physician,neutral
none,t#1_JOB#2,singular,"[('she', 0.4482), ('he', 0.4346), ('nobody', 0.0449), ('alex', 0.0392), ('jennifer', 0.0331)]",doctor,neutral
none,t#1_JOB#3,singular,"[('she', 0.4502), ('he', 0.4476), ('ruth', 0.0358), ('martin', 0.0343), ('todd', 0.0321)]",laborer,neutral
none,t#1_JOB#4,singular,"[('he', 0.5078), ('she', 0.3349), ('wilson', 0.0576), ('smith', 0.0549), ('johnson', 0.0448)]",conservationist,neutral
none,t#1_JOB#5,singular,"[('he', 0.4383), ('she', 0.4378), ('jennifer', 0.0448), ('nobody', 0.0431), ('steve', 0.0361)]",cashier,neutral
none,t#1_JOB#6,singular,"[('he', 0.5468), ('she', 0.3464), ('nobody', 0.041), ('steve', 0.0336), ('martin', 0.0321)]",proprietor,neutral
none,t#1_JOB#7,singular,"[('he', 0.589), ('she', 0.2968), ('nobody', 0.0416), ('martin', 0.0372), ('kim', 0.0353)]",operator,neutral
none,t#1_JOB#8,singular,"[('he', 0.3973), ('she', 0.3562), ('alex', 0.0829), ('mike', 0.0821), ('steve', 0.0815)]",bartender,neutral
none,t#1_JOB#9,singular,"[('he', 0.566), ('she', 0.2597), ('alex', 0.0615), ('tom', 0.059), ('steve', 0.0538)]",mechanic,neutral
none,t#1_JOB#10,singular,"[('he', 0.6062), ('she', 0.2618), ('martin', 0.048), ('thomas', 0.0426), ('smith', 0.0414)]",surveyor,neutral
none,t#1_JOB#11,singular,"[('he', 0.6194), ('she', 0.2622), ('martin', 0.0447), ('kim', 0.0392), ('david', 0.0345)]",physicist,neutral
none,t#1_JOB#12,singular,"[('he', 0.5443), ('she', 0.3284), ('martin', 0.0512), ('todd', 0.0387), ('kim', 0.0373)]",machinist,neutral
none,t#1_JOB#13,singular,"[('he', 0.6129), ('she', 0.2591), ('ahmed', 0.0441), ('martin', 0.0429), ('hassan', 0.0411)]",architect,neutral
none,t#1_JOB#14,singular,"[('he', 0.4428), ('she', 0.426), ('kim', 0.0478), ('martin', 0.0459), ('kelly', 0.0376)]",photographer,neutral
none,t#1_JOB#15,singular,"[('she', 0.4862), ('he', 0.4249), ('nobody', 0.0343), ('kim', 0.0273), ('ali', 0.0273)]",teacher,neutral
none,t#1_JOB#16,singular,"[('he', 0.5973), ('she', 0.2823), ('martin', 0.0408), ('patel', 0.0401), ('singh', 0.0394)]",optometrist,neutral
none,t#1_JOB#17,singular,"[('he', 0.5502), ('she', 0.2859), ('martin', 0.0601), ('james', 0.0529), ('thomas', 0.0508)]",millwright,neutral
none,t#1_JOB#18,singular,"[('he', 0.5652), ('she', 0.315), ('ahmed', 0.0443), ('hassan', 0.038), ('martin', 0.0375)]",tradesperson,neutral
none,t#1_JOB#19,singular,"[('she', 0.4591), ('he', 0.4393), ('kim', 0.0355), ('martin', 0.0335), ('nobody', 0.0326)]",sales,neutral
none,t#1_JOB#20,singular,"[('she', 0.4755), ('he', 0.419), ('kim', 0.0356), ('martin', 0.0352), ('jennifer', 0.0346)]",upholsterer,neutral
none,t#1_JOB#21,singular,"[('she', 0.4837), ('he', 0.3953), ('martin', 0.0409), ('ruth', 0.0403), ('kim', 0.0398)]",baker,neutral
none,t#1_JOB#22,singular,"[('he', 0.5584), ('she', 0.2978), ('smith', 0.0514), ('nobody', 0.0512), ('james', 0.0413)]",smith,neutral
none,t#1_JOB#23,singular,"[('he', 0.6117), ('she', 0.2764), ('martin', 0.0395), ('alex', 0.0371), ('nobody', 0.0354)]",manager,neutral
none,t#1_JOB#24,singular,"[('he', 0.6206), ('she', 0.222), ('cohen', 0.0613), ('smith', 0.0483), ('thompson', 0.0478)]",statistician,neutral
none,t#1_JOB#25,singular,"[('he', 0.4666), ('she', 0.3329), ('i', 0.0739), ('alex', 0.0635), ('tom', 0.0631)]",doorkeeper,neutral
none,t#1_JOB#26,singular,"[('he', 0.4866), ('she', 0.398), ('kim', 0.0414), ('lee', 0.0403), ('williams', 0.0337)]",athlete,neutral
none,t#1_JOB#27,singular,"[('he', 0.6481), ('she', 0.2107), ('ahmed', 0.0615), ('hassan', 0.0475), ('mohamed', 0.0321)]",bailiff,neutral
none,t#1_JOB#28,singular,"[('she', 0.704), ('he', 0.1541), ('kim', 0.0593), ('jennifer', 0.0497), ('lisa', 0.0328)]",dancer,neutral
none,t#1_JOB#29,singular,"[('she', 0.6066), ('he', 0.3034), ('kim', 0.0306), ('johnson', 0.0302), ('wilson', 0.0293)]",nutritionist,neutral
none,t#1_JOB#30,singular,"[('he', 0.5325), ('she', 0.3307), ('martin', 0.0496), ('ryan', 0.0442), ('jones', 0.0431)]",broker,neutral
none,t#1_JOB#31,singular,"[('he', 0.5319), ('she', 0.3424), ('martin', 0.0485), ('kim', 0.0408), ('todd', 0.0365)]",typesetter,neutral
none,t#1_JOB#32,singular,"[('she', 0.4927), ('he', 0.4223), ('martin', 0.0333), ('schneider', 0.0276), ('simon', 0.024)]",dietitian,neutral
none,t#1_JOB#33,singular,"[('he', 0.4512), ('she', 0.4411), ('martin', 0.0391), ('ahmed', 0.0358), ('cohen', 0.0329)]",author,neutral
none,t#1_JOB#34,singular,"[('he', 0.4519), ('she', 0.4388), ('jennifer', 0.0395), ('nobody', 0.0353), ('tom', 0.0346)]",clerk,neutral
none,t#1_JOB#35,singular,"[('he', 0.4677), ('she', 0.4267), ('kim', 0.0369), ('ali', 0.0361), ('ahmed', 0.0326)]",entertainer,neutral
none,t#1_JOB#36,singular,"[('he', 0.5644), ('she', 0.2937), ('ahmed', 0.0584), ('singh', 0.0459), ('sharma', 0.0375)]",economist,neutral
none,t#1_JOB#37,singular,"[('he', 0.5188), ('she', 0.3576), ('martin', 0.0439), ('tom', 0.0399), ('thomas', 0.0398)]",boilermaker,neutral
none,t#1_JOB#38,singular,"[('he', 0.4651), ('she', 0.4326), ('kim', 0.0387), ('martin', 0.0339), ('jennifer', 0.0296)]",cabinetmaker,neutral
none,t#1_JOB#39,singular,"[('he', 0.5117), ('she', 0.3604), ('nobody', 0.057), ('ahmed', 0.0355), ('ali', 0.0353)]",official,neutral
none,t#1_JOB#40,singular,"[('he', 0.6315), ('she', 0.2291), ('martin', 0.0558), ('levine', 0.0434), ('simon', 0.0403)]",conductor,neutral
none,t#1_JOB#41,singular,"[('she', 0.7595), ('he', 0.1001), ('jennifer', 0.054), ('sarah', 0.0434), ('rita', 0.0431)]",nurse,neutral
none,t#1_JOB#42,singular,"[('he', 0.4945), ('she', 0.3823), ('nobody', 0.0461), ('alex', 0.0389), ('tom', 0.0383)]",porter,neutral
none,t#1_JOB#43,singular,"[('he', 0.5073), ('she', 0.3604), ('martin', 0.049), ('simon', 0.0429), ('kim', 0.0405)]",bookbinder,neutral
none,t#1_JOB#44,singular,"[('he', 0.6264), ('she', 0.2667), ('martin', 0.0391), ('ahmed', 0.0356), ('thomas', 0.0321)]",chemist,neutral
none,t#1_JOB#45,singular,"[('he', 0.4756), ('she', 0.3881), ('nobody', 0.0529), ('ahmed', 0.044), ('hassan', 0.0395)]",inspector,neutral
none,t#1_JOB#46,singular,"[('she', 0.5613), ('he', 0.3316), ('helen', 0.0383), ('jennifer', 0.0381), ('ruth', 0.0307)]",secretary,neutral
none,t#1_JOB#47,singular,"[('he', 0.4897), ('she', 0.4141), ('nobody', 0.0333), ('martin', 0.0317), ('kim', 0.0312)]",clerical,neutral
none,t#1_JOB#48,singular,"[('she', 0.574), ('he', 0.2942), ('kim', 0.0494), ('jennifer', 0.0413), ('todd', 0.0412)]",therapist,neutral
none,t#1_JOB#49,singular,"[('he', 0.5455), ('she', 0.3632), ('ahmed', 0.0373), ('hassan', 0.0281), ('sharma', 0.0259)]",professor,neutral
none,t#1_JOB#50,singular,"[('he', 0.467), ('she', 0.3868), ('nobody', 0.0581), ('alex', 0.0484), ('kim', 0.0397)]",technician,neutral
none,t#1_JOB#51,singular,"[('he', 0.465), ('she', 0.3908), ('martin', 0.0523), ('kim', 0.0477), ('lee', 0.0441)]",salesperson,neutral
none,t#1_JOB#52,singular,"[('he', 0.5394), ('she', 0.3359), ('ahmed', 0.0473), ('hassan', 0.0417), ('ali', 0.0357)]",lawyer,neutral
none,t#1_JOB#53,singular,"[('he', 0.5898), ('she', 0.3304), ('nobody', 0.0272), ('ahmed', 0.0271), ('hassan', 0.0255)]",farmer,neutral
none,t#1_JOB#54,singular,"[('she', 0.5524), ('he', 0.3238), ('kim', 0.043), ('alex', 0.0421), ('jennifer', 0.0387)]",veterinarian,neutral
none,t#1_JOB#55,singular,"[('he', 0.56), ('she', 0.3153), ('martin', 0.0486), ('thomas', 0.0395), ('todd', 0.0365)]",electrician,neutral
none,t#1_JOB#56,singular,"[('she', 0.4552), ('he', 0.43), ('nobody', 0.0464), ('jennifer', 0.0345), ('alex', 0.034)]",attendant,neutral
none,t#1_JOB#57,singular,"[('she', 0.4968), ('he', 0.3807), ('jennifer', 0.0441), ('rita', 0.0401), ('helen', 0.0383)]",janitor,neutral
none,t#1_JOB#58,singular,"[('he', 0.4812), ('she', 0.375), ('alex', 0.0525), ('tom', 0.049), ('james', 0.0424)]",sailor,neutral
none,t#1_JOB#59,singular,"[('she', 0.5798), ('he', 0.3206), ('jennifer', 0.0345), ('ruth', 0.0327), ('kim', 0.0324)]",weaver,neutral
none,t#1_JOB#60,singular,"[('he', 0.5507), ('she', 0.3257), ('martin', 0.0447), ('kim', 0.042), ('lee', 0.0368)]",musician,neutral
none,t#1_JOB#61,singular,"[('he', 0.4878), ('she', 0.4041), ('martin', 0.0377), ('kim', 0.036), ('nobody', 0.0344)]",mailperson,neutral
none,t#1_JOB#62,singular,"[('she', 0.4431), ('he', 0.3985), ('todd', 0.0572), ('tom', 0.0511), ('steve', 0.0501)]",waitstaff,neutral
none,t#1_JOB#63,singular,"[('he', 0.6686), ('she', 0.2034), ('martin', 0.045), ('todd', 0.0419), ('jones', 0.0411)]",geologist,neutral
none,t#1_JOB#64,singular,"[('she', 0.4739), ('he', 0.3831), ('alex', 0.0493), ('jennifer', 0.0484), ('kim', 0.0454)]",setter,neutral
none,t#1_JOB#65,singular,"[('she', 0.4427), ('he', 0.4265), ('martin', 0.0473), ('todd', 0.0424), ('smith', 0.0411)]",psychologist,neutral
none,t#1_JOB#66,singular,"[('he', 0.5532), ('she', 0.2026), ('steve', 0.088), ('todd', 0.0781), ('tom', 0.078)]",lumberjack,neutral
none,t#1_JOB#67,singular,"[('she', 0.4578), ('he', 0.4092), ('kim', 0.0524), ('martin', 0.0431), ('lee', 0.0374)]",designer,neutral
none,t#1_JOB#68,singular,"[('she', 0.4583), ('he', 0.4221), ('kim', 0.0468), ('nobody', 0.0367), ('todd', 0.0361)]",instructor,neutral
none,t#1_JOB#69,singular,"[('he', 0.5043), ('she', 0.3598), ('ahmed', 0.0518), ('singh', 0.0462), ('hassan', 0.0378)]",pharmacist,neutral
none,t#1_JOB#70,singular,"[('he', 0.6255), ('she', 0.2573), ('martin', 0.0446), ('jones', 0.0385), ('thomas', 0.0341)]",plasterer,neutral
